,date,review,rating,isEdited,title,userName
404,2020-05-20 04:42:05,Love the speed and simplicity unlike OCBC,5,False,Compare to others,Lpericteo
405,2021-09-08 23:36:43,Iphone 12 mini while using the app battery drain faster and hot 🔥🔥,3,False,Battery drain,sureshlax
406,2020-12-18 05:52:30,Past few days the app is not opening on my phone and I have tried to restart my phone and delete and reinstall the app as well. I think it affects iPhone user. The app is still not opening.,1,False,App is not working,AshleyTanabalan
407,2020-11-22 09:59:58,Can please check if this is a real issue?,4,False,Application Fail in new iPhone 12,alootrico
408,2020-05-27 22:58:25,Give users the option to turn off Insights as it is annoying to see it right on the screen,2,False,Option for Insights,jonpaul0104
409,2023-02-14 03:49:44,"This App is user friendly, it is easy to transfer money locally & Oversea.",5,False,POSB Digibank App,Vtortoise
410,2019-11-22 14:40:29,"Nowadays the app keeps crashing, i’ve updated the app every single time there’s any updates but it still kept crashing!!!! Please fix this issue omg.",2,False,App keeps crashing?,Charainey
411,2023-04-23 14:21:56,Paynow has been having issue for the past 3 weeks,3,False,Paynow issue,buggggssssss
412,2021-01-03 05:16:17,App hangs at splash screen for iOS 14.3. Is there an update coming soon?,5,False,App hung at splash screen,Invisible Angel
413,2021-11-23 14:26:00,"i tried more than 20 times to login and still can not make it, come on,do something to fix the bug! This is so annoying!!!!",1,False,Worst experience ever,msuxhbr
414,2021-02-26 05:32:56,"Am using 11 pro, but within 1 min of using the App, be it posb or dbs, my phone get super hot (below the camera). What is the app performing? Getting some personel info? Spying?",3,False,App is good but making phone hot,jl_omg
415,2020-03-19 04:46:33,"Could you guys fix the bug the “service not available” I have issues logging to my account 

Thank.",2,False,Service not available,Posb User ._.
416,2021-12-12 06:07:18,"Every time I close the app and I enter again, I have to key in my particulars manually, can’t even use Face ID. Please fix this for god sake.",2,False,"Initially great app, now super annoying",Gaizzzzz
417,2019-12-24 04:06:32,"No matter how many times i do continously day by day , it will keep saying that digibank is not in service what crap is this ? They are not even fixing it lol so if cannot use better don’t need to even make an app right? Lol",1,False,Keeps not in service,redstardustX
418,2022-05-21 02:53:56,"Under My Profile for PAYNOW, I am unable to edit and change to my other desired account which I would like to receive the money when someone did a fund transfer to me. Why?",1,False,PAYNOW,I don't Give Up!
419,2021-11-24 01:58:20,Always very slow and got issue with signing in error. Pls do maintain ur servers if there is a big volume of activity in ur server.,2,False,Always got issue signing in,Jdil274
420,2021-10-21 15:02:09,Good function to have the digibot to handle fee waiver request,5,False,Fee Waiver,Xmaseve user
421,2021-11-20 06:57:00,Can’t copy and paste account number? Maybe this is considered a security issue but I don’t see how it affects anything? Makes 0 sense for me to enter account number for adding a recipient manually.,1,False,Inconvenient,WampaJabba
422,2021-11-09 02:57:23,Using the POSB app is the most frustrating thing ever. Keeps crashing and cannot even perform a simple task of checking transaction without crashing.,1,False,Crashing and crashing,Clsyy
423,2021-08-21 10:07:37,Easy to use n never fail me.,5,False,Wong,Wonglm
424,2021-10-07 10:32:15,is been one week ，still cant lock-in,2,False,Keep showing try again latter,杰菲尔
425,2022-01-21 03:31:04,Good job🤩,5,False,Excellent app easy and convenient,Na moham
426,2021-04-21 11:19:35,"The app heat up the iPhone 12 Pro everything time I'm using it

8 months since iOS 14 is out and DBS still can’t fix the heating issue .. totally disappointed",1,False,Phone heat up when using the app,Tornado777
427,2020-08-11 00:12:31,It will be even better if banks start to develop their banking Apps in other Languages too to motivate the group of population who are non-English speaking  to use the App at ease.,3,False,POSB digibank in Other languages,E L74938
428,2020-02-18 21:59:05,The app is good when after update. But the quick peek is gone after the update of the app. Kindly bring back the quick peek function back to the app thanks,2,False,The quick peek,Meimei1204
429,2020-01-02 04:44:59,"Can only use once per restart your device, if second log in and so on...app will hang and crash, cannot use more than once per restart?!!!

Paynow got error on first send so obviously we resend again, guess what was deducted twice also!

Overseas remit some bugs too sometimes cannot send thru...

Fast transfer also got some error bugs as well...

Kindly fix as soon as possible

Thanks in Advance",1,False,Pleas fix asap for ios 13.3 very buggy!,vinzSG
430,2019-12-02 13:27:28,After I updated when ever I click in it will pop out itself and so how am this app so call convenience for us to log in if it keep pop out and I tried to deleted and re download.,1,False,Kept pop out.,Vincelock
431,2024-03-01 11:12:19,"Cant seem to even open the app, once open,got in the app,the app just crash. Cant even do anything.",2,False,App crashing,TL.Henderson
432,2023-09-26 07:44:59,Always having problems connecting. Especially when transfering funds. Disconnects when seems it is connected. Repeated times of authentication. App need serious revamp.,1,False,App lagging,faaksteiner
433,2023-07-20 07:34:31,"Unacceptable for an institution app that handles money! Garbage app, worse is customer services or bank staff not able to resolve and didn’t know what to do!",1,False,Unable to sync with external accounts for months,Nelson3002
434,2023-02-12 07:18:07,Is there a bug with the app? Keeps prompting to set up digital token even though I didn’t change my phone.,2,False,Set up digital token,Stanley Lum
435,2023-01-07 07:13:43,Digital Token still not working on App. Click on Digital Token feature will bring you directly to the banking transactions details. Still need 2FA from SMS whenever logging on is needed. Frustrated.,1,False,Digital Token,Kbtan123
436,2020-06-29 04:49:27,A very handy and easy to use apps for most  banking transactions even for remittance to oversea.,5,False,POSB digibank Apps,daytoday_user
437,2021-10-15 00:55:37,When trying to add vpa it wont work. Pls fix bug,4,False,Cannot add recipient,Simon1175
438,2020-10-31 09:19:51,The app is crashing recently and hangs my iPhone and the phone restarts automatically. Never used to happen for many years. This started 2 weeks back only.,1,False,Crashing phone,9875gjdksl
439,2020-02-13 02:50:12,Peek balance is not available anymore after the update?,4,False,Peek balance,jasonloudy
440,2023-11-18 13:00:47,Efficient,5,False,Rating,jmunasar
441,2023-11-30 23:33:09,keep it up the good work on net banking …cheer to all back office staffs 😄,5,False,Perfect,Keng Leong
442,2022-10-06 14:16:42,Notification badges remain although tall notifications have been read and deleted,1,False,Bug in latest update,Low KM
443,2021-11-27 01:15:59,"The app was seamless since the dawn of time I’ve used it, recently it’s glitchy & cranky... there must have been a change in your IT support dept because the app kinda sucked.",1,False,What happened to your IT department?,Asimov_22
444,2021-02-26 06:09:06,Please check the app again. Very slow and has bugs,1,False,App slow to open and always shows technical problems messages since update,as saaaaaaaass
445,2020-12-17 04:17:35,I am not able to launch the app after upgrading to version 5.0.1 on my iPhone 11 (iSO 14.3). Is app version 5.0.1 compatible with iOS 14.3?,3,False,Unable to launch the app,Ezra Pang
446,2020-12-08 14:43:13,"POSB app for IOS is generating excessive heat on my 12 pro max. The phone heat up instantly after couple minutes of usage.  It can go up to as high as 45deg C when I measure surface of my phone physically.

Please look into the issue asap.",1,False,Iphone 12 pro max heat building up,@$$CK$$@
447,2020-11-03 14:18:52,"The app keep crashing whenever I want to verify transactions through the digital token. Then when it stops crashing, it will say “Transaction in progress” on the app. Super buggy nowadays please update and fix",1,False,App crashing,Syafreakoo
448,2020-02-12 09:09:55,"After updating, 
Have to re key the user name and password. 
Using the forgot user & pin but no reply and always hang! Saying service isn’t available!!!! 
Can please do something about it??? And don’t alway keep updating!!!!",1,False,Update,Aggie.ss
449,2023-05-22 09:40:55,Fast & easy to make local funds transfer,5,False,Edwin HC Tan,Mojags
450,2022-10-31 03:51:57,Easy to use thanks for make us simply use posbank,5,False,Hi,rio kumar
451,2021-02-26 05:56:04,Simple UI ... easy navigation .. great job !!,5,False,A breeze to use,nm94654
452,2021-11-05 03:50:01,"The latest version as of 5 Nov 2021 has a software bug. After login, when i tried to view my transactions, a session time out occurs.",1,False,Session time out error,ThomasLeeKC
