,replyContent,score,content,thumbsUpCount,date,sentiment,keywords,generatedReply
144,"That's a good one! 💜 We are constantly working to improve our app's usability and features, and we appreciate your feedback in helping us identify areas for improvement. 🙏",3,"Good to see increased competition in the banking space (high interest is good, but inexplicably only given within a saving pocket), but GXS app lacks basic functionality, eg. ability to save payees (at the point of writing this review, these details need to be re-input each time - irritating and error prone). Suggest that rather than working on cool, but otherwise non-essential functions (like saving pockets), the company should focus on the basics first.",53,2023-08-05 11:01:35,NEGATIVE,gxs app," Hi, I'm now back at GXS HQ with feedback and feedback from our team. A quick note: our initial thoughts and feedback have been highly positive with the GXS GXS 5, 5X GXS XS, GXS XS Plus and GXS Max, with you all now asking for help. Thanks! ~Mika ♢⚡️🙏🏻📚💯❌🙏💜💽🚔#gxsav:2684272616140834151396654955495549286839163217491908362755338655335562538553755562536556253535555555566060606562556607647646565775656565965656565656565656555656565656496565765656665646065656865656565646665656565656565656565656565656565656565656565656565656565656565656565656536565656565656567656565656565656765676565656565656865656565656565656765656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656565656665656565656565656565656565656565656565656565656565656565656565"
145,"
Hey, Raymond! Could you get in touch with us at (+65) 3105 2055 so that we can understand your issue better and take a closer look into this? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details, thanks! 🙏",1,Details not complete,1,2023-08-04 08:25:24,NEGATIVE,details complete," Hi Adam. You're our first Customer in-chat customer.

We're sorry to hear it, but your application was recently updated on October 13, and you're currently"
146,"Hey Bryan! Due to an overwhelming response, slots for our Savings Account were quickly taken up. To ensure that you’re notified as soon as we release more slots, do sign up on the GXS app. We appreciate your support! 🙏💜",1,"Registering, get the notice it's full and sign for interest. Received email notification, sign up to get prompt to sign for interest...again.",4,2023-08-03 07:34:54,NEGATIVE,registering notice," Hi GRS! We're sorry for your inconvenience! We work hard to keep providing you the best experience for your account. Thank you for your patience while we work hard to improve the experience of our bank. We're happy to hear you're enjoying the experience we have for your account. Please keep your questions to us by filling out a request that can be sent to support@gxs.com.sg. For further support, please email support@gxs.com.sg with your contact details. 🙏 Thank you! 💈 We're sorry to hear about the inconvenience. We'll look into it at our own discretion."
147,"Hey there! Could you please get in touch with us at (+65) 3105 2055? Alternatively, you may also write in to our email at help@gxs.com.sg with your contact details so that we can take a closer look into this and advise you further. 🙏",1,Tried multiple times still unable to sign up....,0,2023-08-02 23:41:40,NEGATIVE,unable sign," Hi David, Thank you for your email. We are aware of the issue which has been reported and are reaching out to you directly. Our team can assist you in assisting in the support of this situation. Thank you for your understanding. 🙏 💼 Please note that no"
148,"Hi Anurag Chauhan, thank you for sharing your feedback with us. 😔 We apologize for any inconvenience you may have faced. Please feel free to contact our 24/7 hotline at (+65) 3105 2055 if you need further clarification or assistance. We're here to help!",2,"No support for SGQR. When only way to spend is QR pay, atleast support SGQR, GrabPay as very few business have Paynow QR!",0,2023-08-02 21:45:31,NEGATIVE,support sgqr," Hey JP, if your app is still waiting to be available to buy, then please email us at help@gxs.com.sg with the correct contact number, carrier and the version of your app you are on, and we'll reach out to you to offer you a refund. ### Reply: We understand you cannot use our apps and are sorry for this inconvenience. Please reach out to us at [email protected], please contact us at help@gxs.com.sg with our details on how to return your"
149,"Hey M L, thanks for reaching out to us and we're so sorry for the experience. 🙏 Kindly drop us an email at help@gxs.com.sg along with your mobile device details and screen recording so that we can assist you on this case. We're here to help!",1,Can GXS pls explain why the app keeps saying there is unexpected error and I cannot even open the app????,0,2023-08-02 15:59:24,NEGATIVE,error open," Hi all, thanks for your continued patience. We'd like to hear from you as part of our ongoing investigation. Please visit our contact page for our contact number, please feel free to contact us at (+31) 687 4118 or drop us an email at help@gxs.com.sg with any information you would like to share or provide us with! We'll also be happy to assist you with further questions. Thank you! 🙏🤍 🏼 �"
150,"Hi Zoe, thank you for sharing your feedback with us. 😔 We apologize for any inconvenience you may have faced. Please feel free to contact our 24/7 hotline at (+65) 3105 2055 if you need further clarification or assistance. We're here to help!",1,Dogshit app that takes forever to setup and days to review applications,1,2023-07-31 16:44:55,NEGATIVE,dogshit app," Hello everyone, I've set up an account so that i can deposit our money into these bank accounts. So i'll deposit our money to our bank account now. If we take a minute and review and approve the app before we sign up for the first week or so we'll be sure to keep you posted on our status of the bank and our next steps :) ^^ https://"
151,"Hi Dexter! Thanks for your support! Unfortunately, all GXS Savings Account slots have been taken up for now. We're working to open up new slots as soon as we can. 🙏",1,Cui full. Cannot sign up. Only on waiting list. What a waste.,1,2023-07-30 16:54:20,NEGATIVE,cui," Good move. Thank you for your support. Please let Kiosk know your preferences on the issue tracker! 💜 https://t.co/wHX1H7SsF1a — O.S. (@OmegaSMS) August 26, 2015

Somewhere in"
152,"Hi Nurfadilah, thanks for reaching out! If you are referring to our GXS FlexiLoan, please be assured that all applications go through an evaluation process that is aligned with our internal requirements. This includes an assessment of your credit profile and eligibility. You may wish to re-apply for the FlexiLoan after 30 days. 🙏",1,rejected everytime try to apply,0,2023-07-30 15:23:20,NEGATIVE,rejected everytime," Hi Mike! Well, here is your feedback of all that! Thanks for your consideration. We're constantly working on ways to improve the app for more customers and better serve you! Please continue to tweet us your input and"
153,"Hi H.L Chua. Currently, all the GXS Savings Account slots are filled up. But no worries, we're already on it and working hard to open up new slots for you as soon as possible! 🙏",1,Lousy app. Applied on Saturday and was informed that application closed on Tuesday. Waste time.,1,2023-07-28 19:48:50,NEGATIVE,lousy app," We are totally sorry, but we were unable to contact the bank with the information you requested and our efforts are extremely limited. Please understand our office is working hard at keeping our customers safe and we take all necessary steps to ensure that our services are working as promised. We promise to be up and up about whatever matters are going on with our customers, and are eager to hear from you before deciding how we can keep you informed on our ongoing efforts to deliver. Thanks for your"
154,"Hi Ken, we hear you. We are constantly improving our products and processes. Rest assured that all GXS applications go through an evaluation process which is aligned with our internal requirements. We will share your feedback with our team for future improvements. Thank you! 🙏😊",1,Not worth the effort to sign up. Not transparent in application selection process.,1,2023-07-28 17:47:26,NEGATIVE,application selection," Hi Joe. Nice to meet you and hope you are enjoying our services. We're open to hearing from potential customers. Happy shopping with us! 💜💜 🆙💩 🔀 💄💜 — TCS Bank 🚪🚙 🚫 (@transit_bank) March 20, 2016

The bank account that caused you to be so busy trying"
